carat,cut,color,clarity,depth,table,price,x,y,z,preis_log10,volume,price_high
0.38,Good,F,VS2,63.4,62,713,4.52,4.56,2.88,2.8530895298518657,59.360255999999985,FALSE
0.43,Premium,E,I1,58.4,62,713,5,4.94,2.9,2.8530895298518657,71.63000000000001,FALSE
0.5,Fair,F,I1,63.8,58,713,5.08,4.97,3.21,2.8530895298518657,81.04479599999999,FALSE
0.38,Ideal,H,VS1,62.1,55.4,714,4.63,4.68,2.89,2.8536982117761744,62.621676,FALSE
0.32,Ideal,D,SI1,61.2,56,714,4.45,4.47,2.73,2.8536982117761744,54.303795,FALSE
0.34,Good,G,VS2,57.5,61,714,4.66,4.6,2.66,2.8536982117761744,57.019760000000005,FALSE
0.34,Ideal,E,SI1,62.2,54,714,4.5,4.47,2.79,2.8536982117761744,56.12085,FALSE
0.34,Very Good,E,SI1,63.3,57,714,4.47,4.44,2.82,2.8536982117761744,55.967976,FALSE
0.34,Very Good,E,SI1,63.5,55,714,4.47,4.44,2.83,2.8536982117761744,56.166444000000006,FALSE
0.29,Ideal,F,VVS2,61.1,58,715,4.26,4.28,2.61,2.8543060418010806,47.587608,FALSE
0.31,Ideal,G,SI1,61.3,58,443,4.37,4.4,2.69,2.6464037262230695,51.72332,FALSE
0.29,Very Good,H,VS1,62.2,56,444,4.24,4.27,2.64,2.6473829701146196,47.796671999999994,FALSE
0.29,Ideal,I,VS1,61.7,56,444,4.22,4.27,2.62,2.6473829701146196,47.21082799999999,FALSE
0.32,Premium,E,I1,60.9,58,444,4.42,4.38,2.68,2.6473829701146196,51.883728000000005,FALSE
0.26,Very Good,I,SI1,59.2,60,445,4.2,4.24,2.5,2.6483600109809315,44.52000000000001,FALSE
0.33,Premium,I,SI1,61.3,59,445,4.46,4.51,2.75,2.6483600109809315,55.315149999999996,FALSE
0.33,Very Good,I,SI1,62.8,58,445,4.39,4.43,2.77,2.6483600109809315,53.87012899999999,FALSE
0.32,Ideal,G,SI1,62.6,55,445,4.38,4.41,2.75,2.6483600109809315,53.118449999999996,FALSE
0.35,Ideal,J,VS2,61.8,55,446,4.54,4.56,2.81,2.649334858712142,58.17374399999999,FALSE
0.35,Ideal,J,VS2,61.4,55,446,4.55,4.57,2.8,2.649334858712142,58.2218,FALSE
0.31,Ideal,G,SI1,61.7,54,446,4.38,4.4,2.71,2.649334858712142,52.227120000000006,FALSE
0.31,Ideal,G,SI1,61.2,55,446,4.37,4.39,2.68,2.649334858712142,51.413924,FALSE
0.36,Premium,F,SI2,60.3,59,446,4.62,4.57,2.77,2.649334858712142,58.48411800000001,FALSE
0.31,Very Good,H,SI1,61.1,55,446,4.35,4.39,2.67,2.649334858712142,50.98765499999999,FALSE
0.31,Very Good,H,SI1,61.4,55,446,4.36,4.44,2.7,2.649334858712142,52.26768000000001,FALSE
0.31,Good,H,SI1,63.6,57,446,4.32,4.33,2.75,2.649334858712142,51.440400000000004,FALSE
0.31,Ideal,H,SI1,62.7,56,446,4.33,4.38,2.73,2.649334858712142,51.775541999999994,FALSE
0.31,Very Good,H,SI1,62.3,55,446,4.34,4.36,2.71,2.649334858712142,51.279703999999995,FALSE
0.31,Very Good,H,SI1,61.1,57,446,4.32,4.35,2.65,2.649334858712142,49.79879999999999,FALSE
0.29,Ideal,F,VVS1,61.1,57,715,4.26,4.29,2.61,2.8543060418010806,47.69879399999999,FALSE
0.32,Ideal,D,SI1,62.1,54,715,4.4,4.45,2.75,2.8543060418010806,53.845000000000006,FALSE
0.32,Ideal,D,SI1,61.5,56,715,4.41,4.44,2.72,2.8543060418010806,53.25868800000001,FALSE
0.32,Ideal,D,SI1,60.9,55,715,4.45,4.48,2.72,2.8543060418010806,54.225920000000016,FALSE
0.32,Ideal,D,SI1,61.5,54,715,4.42,4.46,2.73,2.8543060418010806,53.817036,FALSE
0.35,Ideal,I,IF,61.8,55,715,4.55,4.57,2.82,2.8543060418010806,58.63767,FALSE
0.35,Ideal,I,IF,61.1,56,715,4.56,4.6,2.8,2.8543060418010806,58.73279999999998,FALSE
0.38,Very Good,G,VS2,59.7,62,715,4.66,4.68,2.79,2.8543060418010806,60.846551999999996,FALSE
0.39,Ideal,G,SI2,60.9,56,716,4.78,4.74,2.9,2.8549130223078554,65.70588000000001,FALSE
0.43,Ideal,I,VS2,61.9,54,716,4.87,4.88,3.02,2.8549130223078554,71.77211199999999,FALSE
0.43,Ideal,I,VS2,61.8,55,716,4.85,4.89,3.01,2.8549130223078554,71.38666499999998,FALSE
0.32,Ideal,E,VS2,61.5,56,716,4.43,4.45,2.73,2.8549130223078554,53.817855,FALSE
0.32,Ideal,F,VS1,61.9,57,716,4.38,4.41,2.72,2.8549130223078554,52.538976000000005,FALSE
0.32,Ideal,F,VS1,61.9,56,716,4.39,4.43,2.73,2.8549130223078554,53.092220999999995,FALSE
0.32,Ideal,F,VS1,61,54,716,4.42,4.44,2.7,2.8549130223078554,52.98696,FALSE
0.32,Ideal,F,VS1,61,56,716,4.45,4.48,2.72,2.8549130223078554,54.225920000000016,FALSE
0.43,Ideal,D,SI2,62.6,56,716,4.84,4.88,3.04,2.8549130223078554,71.802368,FALSE
0.43,Premium,E,SI2,61.2,59,716,4.82,4.89,2.97,2.8549130223078554,70.002306,FALSE
0.43,Ideal,H,SI1,62.5,57,716,4.79,4.84,3.01,2.8549130223078554,69.782636,FALSE
0.43,Premium,E,SI2,60.8,58,716,4.86,4.88,2.96,2.8549130223078554,70.201728,FALSE
0.43,Premium,D,SI2,62.6,58,716,4.79,4.82,3.01,2.8549130223078554,69.494278,FALSE
0.43,Ideal,E,SI2,62.1,56,716,4.84,4.85,3.01,2.8549130223078554,70.656739999999985,FALSE
0.43,Very Good,H,SI1,60.2,57,716,4.91,4.93,2.96,2.8549130223078554,71.65064799999999,FALSE
0.43,Ideal,E,SI2,61.9,57,716,4.83,4.86,3,2.8549130223078554,70.4214,FALSE
0.43,Ideal,H,SI1,62.4,56,716,4.81,4.83,3.01,2.8549130223078554,69.929223,FALSE
0.43,Ideal,H,SI1,62.3,56,716,4.83,4.86,3.02,2.8549130223078554,70.890876,FALSE
0.43,Very Good,E,SI2,62.7,55,716,4.83,4.87,3.04,2.8549130223078554,71.50718400000001,FALSE
0.43,Very Good,H,SI1,61.5,58,716,4.8,4.86,2.97,2.8549130223078554,69.28416,FALSE
0.35,Very Good,E,VS2,61.9,61,716,4.5,4.54,2.8,2.8549130223078554,57.20399999999999,FALSE
0.32,Very Good,F,VVS2,62,55,717,4.38,4.42,2.73,2.8555191556678,52.851708,FALSE
0.42,Very Good,F,SI1,63.1,56,717,4.77,4.8,3.02,2.8555191556678,69.14591999999999,FALSE
0.45,Ideal,I,VS2,61.9,54,717,4.92,4.94,3.05,2.8555191556678,74.12964,FALSE
0.31,Ideal,H,VS1,61.3,55,717,4.36,4.41,2.69,2.8555191556678,51.722244,FALSE
0.4,Very Good,F,SI1,61.7,62,717,4.71,4.76,2.92,2.8555191556678,65.465232,FALSE
0.42,Premium,G,SI1,62.7,59,717,4.72,4.75,2.97,2.8555191556678,66.5874,FALSE
0.41,Very Good,D,SI1,60.3,63,717,4.78,4.8,2.89,2.8555191556678,66.30816,FALSE
0.41,Good,D,SI1,63.1,57,717,4.68,4.73,2.97,2.8555191556678,65.74510800000002,FALSE
0.41,Very Good,D,SI1,63,56,717,4.75,4.8,3.01,2.8555191556678,68.628,FALSE
0.36,Ideal,E,VS2,61.3,56,718,4.59,4.61,2.82,2.8561244442423,59.670918,FALSE
0.3,Ideal,D,VS1,61.6,54,718,4.34,4.36,2.68,2.8561244442423,50.712032,FALSE
0.36,Ideal,F,SI1,61.6,56,718,4.62,4.57,2.83,2.8561244442423,59.75092200000001,FALSE
0.32,Ideal,G,VS1,62.3,55,718,4.41,4.39,2.74,2.8561244442423,53.046126,FALSE
0.32,Ideal,G,VS1,62.5,57,718,4.37,4.34,2.72,2.8561244442423,51.58697600000001,FALSE
0.43,Good,E,SI1,63.4,56,718,4.77,4.79,3.03,2.8561244442423,69.23034899999999,FALSE
0.39,Good,F,SI1,63.3,54,718,4.62,4.67,2.94,2.8561244442423,63.431676,FALSE
0.39,Very Good,J,VVS1,61.8,56,718,4.64,4.71,2.89,2.8561244442423,63.159216,FALSE
0.39,Ideal,F,SI1,62.5,55,718,4.63,4.68,2.91,2.8561244442423,63.055043999999995,FALSE
0.35,Ideal,E,VS1,61.5,57,718,4.52,4.55,2.79,2.8561244442423,57.37914,FALSE
0.39,Good,F,SI1,63.6,58,718,4.6,4.65,2.94,2.8561244442423,62.8866,FALSE
0.39,Very Good,J,VVS1,62.8,58,718,4.61,4.66,2.91,2.8561244442423,62.51436600000001,FALSE
0.39,Ideal,E,SI1,62.1,53,719,4.69,4.72,2.92,2.8567288903828825,64.639456,FALSE
0.3,Good,D,VVS2,61.6,63,719,4.23,4.27,2.62,2.8567288903828825,47.32270200000001,FALSE
0.38,Good,F,VS2,60.3,61,719,4.68,4.71,2.83,2.8567288903828825,62.381124,FALSE
0.47,Fair,F,SI2,67.6,57,719,4.81,4.72,3.23,2.8567288903828825,73.33133599999998,FALSE
0.41,Premium,G,SI1,61.5,59,719,4.75,4.78,2.93,2.8567288903828825,66.52565000000001,FALSE
0.41,Very Good,G,SI1,62.5,57,719,4.69,4.72,2.94,2.8567288903828825,65.082192,FALSE
0.41,Premium,G,SI1,62.7,58,719,4.7,4.74,2.96,2.8567288903828825,65.94288,FALSE
0.41,Very Good,G,SI1,62.7,55,719,4.77,4.8,3,2.8567288903828825,68.68799999999999,FALSE
0.41,Premium,G,SI1,59.1,58,719,4.83,4.88,2.87,2.8567288903828825,67.647048,FALSE
0.41,Premium,G,SI1,62.5,58,719,4.75,4.78,2.98,2.8567288903828825,67.6609,FALSE
0.41,Premium,G,SI1,61.7,59,719,4.71,4.73,2.91,2.8567288903828825,64.82985300000001,FALSE
0.41,Premium,G,SI1,62.6,59,719,4.72,4.77,2.97,2.8567288903828825,66.867768,FALSE
0.41,Premium,G,SI1,61.3,58,719,4.76,4.8,2.93,2.8567288903828825,66.94464,FALSE
0.41,Ideal,G,SI1,62.6,54,719,4.74,4.78,2.98,2.8567288903828825,67.51845600000001,FALSE
0.41,Premium,G,SI1,60.3,59,719,4.76,4.79,2.88,2.8567288903828825,65.66515199999999,FALSE
0.32,Premium,G,VS2,61.9,58,720,4.43,4.36,2.72,2.8573324964312685,52.53625600000001,FALSE
0.3,Ideal,G,VVS1,61.8,56,720,4.34,4.37,2.69,2.8573324964312685,51.018002,FALSE
0.31,Ideal,E,VS2,62.5,54,720,4.33,4.37,2.72,2.8573324964312685,51.468112000000005,FALSE
0.34,Ideal,G,VS1,60.6,57,720,4.52,4.57,2.75,2.8573324964312685,56.805099999999996,FALSE
0.32,Ideal,D,VS1,61.4,56,720,4.38,4.41,2.7,2.8573324964312685,52.152660000000004,FALSE
0.4,Good,H,SI2,63.8,57,720,4.7,4.67,2.99,2.8573324964312685,65.62751000000002,FALSE
0.32,Ideal,G,VS2,59.8,57,720,4.46,4.43,2.66,2.8573324964312685,52.555748,FALSE
0.32,Ideal,G,VS2,60.3,57,720,4.46,4.43,2.68,2.8573324964312685,52.950904,FALSE
0.32,Premium,G,VS2,59.9,57,720,4.51,4.47,2.69,2.8573324964312685,54.229592999999994,FALSE
0.32,Ideal,F,SI2,61.7,56,720,4.44,4.41,2.73,2.8573324964312685,53.454492,FALSE
0.32,Ideal,E,SI1,61.8,55,720,4.45,4.42,2.74,2.8573324964312685,53.893060000000006,FALSE
0.32,Premium,E,SI1,60.1,60,720,4.47,4.42,2.67,2.8573324964312685,52.75225799999999,FALSE
0.32,Very Good,E,SI1,63.2,56,720,4.38,4.35,2.76,2.8573324964312685,52.58627999999999,FALSE
0.4,Good,H,SI2,63.7,59,720,4.69,4.64,2.97,2.8573324964312685,64.63195200000001,FALSE
0.32,Ideal,I,VVS2,63,57,720,4.37,4.33,2.74,2.8573324964312685,51.846554000000005,FALSE
0.32,Premium,I,VVS2,61.9,59,720,4.38,4.35,2.7,2.8573324964312685,51.443099999999994,FALSE
0.32,Premium,I,VVS2,62.1,59,720,4.38,4.35,2.71,2.8573324964312685,51.63362999999999,FALSE
0.32,Ideal,I,VVS2,62.6,54,720,4.41,4.37,2.75,2.8573324964312685,52.997175000000006,FALSE
0.32,Premium,I,VVS2,60.7,59,720,4.43,4.4,2.68,2.8573324964312685,52.23856000000001,FALSE
0.32,Ideal,I,VVS2,61.5,56,720,4.42,4.4,2.71,2.8573324964312685,52.70408,FALSE
0.32,Ideal,H,VS1,60.2,56,720,4.49,4.44,2.69,2.8573324964312685,53.62676400000001,FALSE
0.32,Ideal,H,VS1,61.1,56,720,4.46,4.44,2.72,2.8573324964312685,53.86252800000001,FALSE
0.32,Premium,H,VS1,60.2,58,720,4.47,4.43,2.68,2.8573324964312685,53.069628,FALSE
0.32,Ideal,H,VS1,61.8,55,720,4.42,4.41,2.73,2.8573324964312685,53.213706,FALSE
0.32,Premium,H,VS1,60.5,59,720,4.42,4.41,2.67,2.8573324964312685,52.044174,FALSE
0.32,Premium,H,VS1,60.6,60,720,4.44,4.4,2.68,2.8573324964312685,52.35648000000002,FALSE
0.32,Ideal,H,VS1,63,57,720,4.39,4.37,2.76,2.8573324964312685,52.948668,FALSE
0.32,Premium,H,VS1,61.7,58,720,4.41,4.37,2.71,2.8573324964312685,52.226307000000006,FALSE
0.32,Ideal,H,VS1,62.9,54,720,4.41,4.37,2.76,2.8573324964312685,53.189892,FALSE
0.32,Ideal,H,VS1,61.5,57,720,4.42,4.4,2.71,2.8573324964312685,52.70408,FALSE
0.32,Ideal,H,VS1,61.9,55,720,4.42,4.4,2.73,2.8573324964312685,53.09304,FALSE
0.32,Ideal,H,VS1,63,55,720,4.42,4.4,2.78,2.8573324964312685,54.065439999999995,FALSE
0.32,Ideal,H,VS1,62.8,55,720,4.41,4.35,2.75,2.8573324964312685,52.754625,FALSE
0.32,Ideal,H,VS1,63,57,720,4.35,4.32,2.73,2.8573324964312685,51.302159999999994,FALSE
0.32,Very Good,H,VS1,63.1,57,720,4.37,4.34,2.75,2.8573324964312685,52.155950000000004,FALSE
0.32,Premium,H,VS1,62.4,58,720,4.4,4.35,2.73,2.8573324964312685,52.2522,FALSE
0.32,Premium,H,VS1,62.3,58,720,4.39,4.34,2.72,2.8573324964312685,51.823071999999996,FALSE
0.32,Premium,G,VS2,60.8,59,720,4.44,4.41,2.69,2.8573324964312685,52.671276,FALSE
0.32,Premium,G,VS2,60.2,57,720,4.45,4.42,2.67,2.8573324964312685,52.51623,FALSE
0.32,Ideal,G,VS2,61.4,55,720,4.46,4.4,2.72,2.8573324964312685,53.37728000000001,FALSE
0.32,Premium,G,VS2,60.5,58,720,4.42,4.41,2.67,2.8573324964312685,52.044174,FALSE
0.32,Ideal,G,VS2,61.8,55,720,4.42,4.41,2.73,2.8573324964312685,53.213706,FALSE
0.32,Ideal,G,VS2,61.8,55,720,4.43,4.41,2.73,2.8573324964312685,53.334099,FALSE
0.32,Premium,G,VS2,61.5,60,720,4.42,4.4,2.71,2.8573324964312685,52.70408,FALSE
0.32,Ideal,G,VS2,61.5,57,720,4.41,4.4,2.71,2.8573324964312685,52.58484000000001,FALSE
0.32,Premium,G,VS2,61.5,59,720,4.42,4.4,2.71,2.8573324964312685,52.70408,FALSE
0.32,Ideal,G,VS2,61.6,57,720,4.41,4.39,2.71,2.8573324964312685,52.465329,FALSE
0.32,Ideal,G,VS2,62,57,720,4.41,4.39,2.73,2.8573324964312685,52.852527,FALSE
0.32,Ideal,G,VS2,61.8,57,720,4.42,4.38,2.72,2.8573324964312685,52.658112,FALSE
0.32,Ideal,G,VS2,62.5,56,720,4.42,4.38,2.75,2.8573324964312685,53.2389,FALSE
0.32,Ideal,G,VS2,61.4,57,720,4.4,4.39,2.7,2.8573324964312685,52.1532,FALSE
0.32,Ideal,G,VS2,62,57,720,4.4,4.37,2.72,2.8573324964312685,52.300160000000005,FALSE
0.32,Premium,G,VS2,62,59,720,4.41,4.37,2.72,2.8573324964312685,52.419024000000014,FALSE
0.32,Ideal,G,VS2,61.7,57,720,4.4,4.38,2.71,2.8573324964312685,52.227120000000006,FALSE
0.32,Ideal,G,VS2,61.8,57,720,4.4,4.37,2.71,2.8573324964312685,52.10788,FALSE
0.32,Premium,G,VS2,62.6,58,720,4.39,4.37,2.74,2.8573324964312685,52.56498200000001,FALSE
0.32,Very Good,G,VS2,63.3,54,720,4.39,4.36,2.77,2.8573324964312685,53.018907999999996,FALSE
0.32,Premium,G,VS2,61.5,60,720,4.39,4.36,2.69,2.8573324964312685,51.487676,FALSE
0.32,Premium,G,VS2,62.5,58,720,4.38,4.36,2.73,2.8573324964312685,52.134264,FALSE
0.32,Premium,G,VS2,62,58,720,4.38,4.33,2.7,2.8573324964312685,51.20658,FALSE
0.32,Premium,G,VS2,62.6,60,720,4.36,4.33,2.72,2.8573324964312685,51.350336000000006,FALSE
0.32,Very Good,G,VS2,63.1,57,720,4.35,4.3,2.73,2.8573324964312685,51.06464999999999,FALSE
0.32,Premium,G,VS2,62.8,58,720,4.35,4.31,2.72,2.8573324964312685,50.99591999999999,FALSE
0.32,Premium,E,SI1,62.3,58,720,4.4,4.37,2.73,2.8573324964312685,52.49244,FALSE
0.32,Very Good,E,SI1,63.4,55,720,4.36,4.35,2.76,2.8573324964312685,52.34616,FALSE
0.32,Very Good,E,SI1,63.1,56,720,4.39,4.36,2.76,2.8573324964312685,52.827504,FALSE
0.32,Premium,E,SI1,62.8,57,720,4.39,4.34,2.74,2.8573324964312685,52.204124,FALSE
0.32,Very Good,E,SI1,63.3,56,720,4.35,4.34,2.75,2.8573324964312685,51.917249999999996,FALSE
0.45,Premium,J,SI2,60.9,57,720,4.95,4.9,3.05,2.8573324964312685,73.97775,FALSE
0.5,Very Good,E,I1,63.1,61,720,5.04,4.97,3.16,2.8573324964312685,79.154208,FALSE
0.3,Ideal,E,SI1,61.4,56,720,4.36,4.33,2.67,2.8573324964312685,50.406396,FALSE
0.4,Good,D,SI1,63.1,61,720,4.67,4.71,2.96,2.8573324964312685,65.107272,FALSE
0.4,Very Good,D,SI1,63,57,720,4.66,4.7,2.95,2.8573324964312685,64.6109,FALSE
0.4,Good,D,SI1,63.3,57,720,4.68,4.71,2.97,2.8573324964312685,65.467116,FALSE
0.4,Very Good,D,SI1,60.3,62,720,4.7,4.75,2.85,2.8573324964312685,63.62625,FALSE
0.4,Good,D,SI1,63.6,57,720,4.67,4.7,2.98,2.8573324964312685,65.40802000000001,FALSE
0.4,Very Good,D,SI1,63,57,720,4.66,4.7,2.95,2.8573324964312685,64.6109,FALSE
0.4,Very Good,D,SI1,62.5,61,720,4.66,4.69,2.92,2.8573324964312685,63.81776800000001,FALSE
0.32,Very Good,F,VVS2,63,56,721,4.37,4.39,2.76,2.857935264719429,52.948668,FALSE
0.35,Very Good,D,VS2,62.6,56,721,4.48,4.5,2.81,2.857935264719429,56.649600000000014,FALSE
0.38,Ideal,I,VVS2,62,55,721,4.64,4.69,2.89,2.857935264719429,62.89102400000001,FALSE
0.3,Ideal,E,VVS2,62,55,721,4.31,4.34,2.68,2.857935264719429,50.130472,FALSE
0.38,Ideal,G,VS2,61,55,721,4.67,4.71,2.86,2.857935264719429,62.90770199999999,FALSE
0.38,Ideal,G,VS2,59.5,58,721,4.75,4.77,2.83,2.857935264719429,64.120725,FALSE
0.38,Ideal,H,VS1,61.1,55,721,4.68,4.72,2.87,2.857935264719429,63.39715199999999,FALSE
0.39,Premium,H,SI2,62.4,59,721,4.65,4.58,2.88,2.857935264719429,61.33536,FALSE
0.33,Ideal,I,VVS2,61,56,722,4.48,4.51,2.74,2.858537197569639,55.36115200000001,FALSE
0.31,Ideal,E,VS1,61.6,55,722,4.39,4.41,2.71,2.858537197569639,52.465329,FALSE
0.31,Ideal,E,VS1,61.2,55,722,4.4,4.43,2.7,2.858537197569639,52.628400000000006,FALSE
0.41,Ideal,H,SI1,62.4,53,722,4.78,4.81,2.99,2.858537197569639,68.745482,FALSE
0.41,Ideal,D,SI1,61.3,56,722,4.8,4.82,2.95,2.858537197569639,68.2512,FALSE
0.4,Fair,G,VS2,64.6,55,722,4.62,4.64,2.99,2.858537197569639,64.096032,FALSE
0.33,Premium,G,VVS2,61.3,59,722,4.42,4.45,2.72,2.858537197569639,53.499680000000005,FALSE
0.42,Very Good,F,SI1,60.6,61,722,4.83,4.87,2.94,2.858537197569639,69.15497400000001,FALSE
0.42,Very Good,E,SI1,59.8,61,722,4.85,4.89,2.91,2.858537197569639,69.01501499999999,FALSE
0.42,Good,F,SI1,63.4,56,722,4.75,4.78,3.02,2.858537197569639,68.5691,FALSE
0.42,Good,F,SI1,63.4,56,722,4.76,4.8,3.03,2.858537197569639,69.22944,FALSE
0.42,Premium,E,SI1,61.5,58,722,4.78,4.84,2.96,2.858537197569639,68.480192,FALSE
0.42,Good,F,SI1,63.6,57,722,4.7,4.76,3.01,2.858537197569639,67.33972,FALSE
0.42,Premium,E,SI1,60,58,722,4.85,4.89,2.92,2.858537197569639,69.25217999999998,FALSE
0.42,Good,F,SI1,63.3,56,722,4.75,4.79,3.02,2.858537197569639,68.71255000000001,FALSE
0.42,Very Good,J,VS2,60.9,58,723,4.81,4.85,2.94,2.859138297294531,68.58578999999999,FALSE
0.42,Ideal,J,VS1,62.7,57,723,4.75,4.79,2.99,2.859138297294531,68.02997500000001,FALSE
0.4,Ideal,G,SI2,62.5,53,723,4.75,4.79,2.98,2.859138297294531,67.80245000000001,FALSE
0.38,Ideal,G,SI1,61,55,723,4.69,4.73,2.87,2.859138297294531,63.66721900000002,FALSE
0.34,Ideal,E,SI1,60.4,57,723,4.53,4.55,2.74,2.859138297294531,56.47551,FALSE
0.43,Good,E,SI1,60.6,61,723,4.96,4.98,3.01,2.859138297294531,74.349408,FALSE
0.33,Ideal,E,VS2,61,57,723,4.43,4.46,2.71,2.859138297294531,53.543638,FALSE
0.33,Ideal,E,VS2,62.1,56,723,4.43,4.46,2.76,2.859138297294531,54.531527999999994,FALSE
0.33,Premium,E,VS2,62,59,723,4.39,4.41,2.73,2.859138297294531,52.852527,FALSE
0.33,Ideal,E,VS2,62.3,56,723,4.46,4.47,2.78,2.859138297294531,55.422636,FALSE
0.33,Premium,E,VS2,60.7,58,723,4.47,4.49,2.72,2.859138297294531,54.591216,FALSE
0.33,Ideal,E,VS2,62.3,55,723,4.43,4.46,2.77,2.859138297294531,54.729106,FALSE
0.33,Ideal,E,VS2,62,56,723,4.46,4.48,2.77,2.859138297294531,55.346816000000004,FALSE
0.33,Very Good,E,VS2,62.8,56,723,4.41,4.45,2.78,2.859138297294531,54.55611,FALSE
0.33,Ideal,E,VS2,61.3,55,723,4.46,4.48,2.74,2.859138297294531,54.74739200000001,FALSE
0.33,Ideal,E,VS2,60.6,55,723,4.48,4.5,2.72,2.859138297294531,54.835200000000015,FALSE
0.33,Ideal,E,VS2,61.9,56,723,4.4,4.45,2.74,2.859138297294531,53.64920000000001,FALSE
0.33,Ideal,E,VS2,62.3,57,723,4.4,4.43,2.75,2.859138297294531,53.603,FALSE
0.33,Ideal,E,VS2,60.5,56,723,4.48,4.51,2.72,2.859138297294531,54.95705600000001,FALSE
0.33,Ideal,E,VS2,61.9,54,723,4.42,4.47,2.75,2.859138297294531,54.33284999999999,FALSE
0.4,Good,F,VS2,64.1,56,723,4.65,4.71,3,2.859138297294531,65.70450000000001,FALSE
0.33,Ideal,E,VS2,61.5,57,723,4.41,4.47,2.73,2.859138297294531,53.815670999999995,FALSE
0.33,Ideal,E,VS2,62.1,56,723,4.4,4.45,2.75,2.859138297294531,53.845000000000006,FALSE
0.33,Ideal,D,VS2,61.7,55,724,4.46,4.48,2.76,2.859738566197147,55.147008,FALSE
0.33,Good,F,VVS1,60.2,64,724,4.47,4.5,2.7,2.859738566197147,54.3105,FALSE
0.26,Very Good,F,VVS1,63.3,57,724,4.07,4.05,2.57,2.859738566197147,42.362595,FALSE
0.26,Ideal,E,VVS2,62.5,55,724,4.09,4.07,2.55,2.859738566197147,42.448065,FALSE
0.26,Premium,E,VVS2,61.7,61,724,4.12,4.08,2.53,2.859738566197147,42.528287999999996,FALSE
0.26,Premium,E,VVS2,60.8,61,724,4.13,4.12,2.51,2.859738566197147,42.70915599999999,FALSE
0.26,Premium,E,VVS2,58.9,61,724,4.19,4.16,2.46,2.859738566197147,42.878784,FALSE
0.26,Good,D,VVS2,63.6,56,724,4.09,4.06,2.59,2.859738566197147,43.007985999999995,FALSE
0.34,Very Good,F,VVS2,59.6,60,724,4.54,4.59,2.72,2.859738566197147,56.680992,FALSE
0.43,Premium,G,SI1,62.6,59,724,4.8,4.82,3.01,2.859738566197147,69.63936,FALSE
0.31,Very Good,E,VVS1,60.4,61,725,4.34,4.4,2.64,2.8603380065709936,50.41344,FALSE
0.35,Very Good,G,VS1,59.2,60,725,4.59,4.64,2.73,2.8603380065709936,58.142447999999995,FALSE
0.31,Ideal,E,VVS1,59.8,60,725,4.38,4.42,2.63,2.8603380065709936,50.915748,FALSE
0.4,Ideal,H,VS2,61.4,55,725,4.76,4.78,2.93,2.8603380065709936,66.665704,FALSE
0.36,Ideal,G,VS1,61.5,58,725,4.59,4.61,2.83,2.8603380065709936,59.882517,FALSE
0.32,Ideal,F,VS1,61.3,55,725,4.4,4.44,2.71,2.8603380065709936,52.942560000000014,FALSE
0.36,Ideal,G,SI1,61.8,55,725,4.58,4.61,2.84,2.8603380065709936,59.963192,FALSE
0.31,Good,E,VVS1,60.9,61,725,4.32,4.35,2.64,2.8603380065709936,49.610879999999995,FALSE
0.3,Very Good,F,VS2,63.4,59,725,4.25,4.23,2.69,2.8603380065709936,48.359475,FALSE
0.3,Premium,G,VS1,60.8,61,725,4.34,4.31,2.63,2.8603380065709936,49.19520199999999,FALSE
0.3,Premium,G,VS1,60.2,62,725,4.31,4.3,2.59,2.8603380065709936,48.00046999999999,FALSE
0.31,Good,H,SI1,63.1,57,446,4.31,4.34,2.73,2.649334858712142,51.06574199999999,FALSE
0.31,Very Good,H,SI1,59,57,446,4.4,4.44,2.61,2.649334858712142,50.98896000000001,FALSE
0.31,Ideal,I,VS2,62.1,53.7,447,4.37,4.4,2.72,2.6503075231319366,52.300160000000005,FALSE
0.26,Ideal,F,SI1,61.8,55,447,4.12,4.14,2.55,2.6503075231319366,43.494839999999996,FALSE
0.3,Very Good,D,SI2,61.2,60,447,4.28,4.31,2.63,2.6503075231319366,48.515083999999995,FALSE
0.3,Very Good,D,SI2,62.4,59,447,4.25,4.28,2.66,2.6503075231319366,48.385400000000004,FALSE
0.34,Very Good,I,SI1,59.2,61,447,4.57,4.58,2.71,2.6503075231319366,56.721926,FALSE
0.34,Very Good,I,SI1,61.3,61,447,4.45,4.49,2.74,2.6503075231319366,54.74657000000001,FALSE
0.34,Very Good,F,SI2,60,62,447,4.51,4.55,2.72,2.6503075231319366,55.81576,FALSE
0.34,Very Good,F,SI2,63,58,447,4.45,4.47,2.81,2.6503075231319366,55.895115000000004,FALSE
0.3,Very Good,G,SI1,62.6,57,447,4.25,4.34,2.69,2.6503075231319366,49.61705,FALSE
0.3,Premium,D,SI2,60.9,58,447,4.29,4.32,2.62,2.6503075231319366,48.55593600000001,FALSE
0.3,Good,G,SI1,63.8,56,447,4.26,4.3,2.73,2.6503075231319366,50.00813999999999,FALSE
0.3,Very Good,G,SI1,59.8,57,447,4.32,4.37,2.6,2.6503075231319366,49.08384000000001,FALSE
0.34,Good,F,SI2,63.3,54,447,4.46,4.48,2.83,2.6503075231319366,56.54566400000001,FALSE
0.3,Good,D,SI2,63.3,57,447,4.26,4.3,2.71,2.6503075231319366,49.64177999999999,FALSE
